id,label
f9c266c,1
a746801,1
1342716,1
7ec1409,1
6b6d69d,1
5de80b5,1
f107d29,1
8a8fa90,1
2ffced4,1
c437ad8,1
7853d07,1
71d6cb7,1
290dab0,1
c1da20c,1
b2910ad,1
24fd1d1,1
8c77af0,1
d9e12be,1
5cff235,1
07534ff,1
8226117,1
d890f45,1
175c803,1
8c79c2d,1
6fbf0ba,1
00d968e,1
2484b30,1
8e4566f,1
dcc53d9,1
4214ffc,1
110474c,1
1698a86,1
b7299ea,1
3894f57,1
fa0e4e2,1
f122d38,1
4a6e48f,1
263ee43,1
bb91d0d,1
46fa158,1
ccee54e,1
bf014e7,1
507cbcb,1
65ee538,1
48e9b8e,1
223584d,1
72920da,1
8b5f54f,1
60f9841,1
50cf493,1
9195447,1
cae0ee1,1
75a32ed,1
8bb01eb,1
2cddb3b,1
a608685,1
f4d66d3,1
f2e4c67,1
747f390,1
d90b176,1
6c5a5a8,1
17d8289,1
d452a6b,1
223c9be,1
809e73e,1
e789871,1
238d0c4,1
43b022a,1
826406c,1
9753c29,1
1ef1cb4,1
66f5e81,1
5b6a0fc,1
acdb0a4,1
3a67ad3,1
d3c48df,1
4acad92,1
b247a97,1
70acc0d,1
f972f49,1
73227c4,1
b42b96b,1
1de23dc,1
b04ce95,1
e0c41d3,1
40a00b0,1
2c238af,1
56e8f21,1
ea36536,1
d0f4493,1
7c2ba93,1
16d8e72,1
79937d6,1
68c430f,1
70f2a45,1
efdbf66,1
3d73c34,1
85110d9,1
56b0cce,1
e24d3fe,1
ea66db7,1
4c708cf,1
00dd50c,1
d227b1c,1
bbbc4c1,1
0471871,1
6deb972,1
7339d53,1
cf49daa,1
76b5710,1
cc844fe,3
05ce463,3
7c89914,3
2ddb2ea,3
9645a41,3
98f7eb2,3
6375db6,3
6c9639d,3
194b933,3
c591e88,3
b170c92,3
7f89968,3
7f38d03,3
b0a223f,3
92064cf,3
59db10c,3
0635a09,3
fc000f7,3
0ade8b8,3
85b4ecf,3
3a7b932,3
8082088,3
c9c0e83,3
5483b46,3
d332f20,3
bd60eb5,3
5c65730,3
38bb9ff,3
0694fc0,3
b604579,3
33eca11,3
fb65ae2,3
1051361,3
fc39026,3
a91eb27,3
93ef04f,3
8b96f33,3
206497d,3
0dbeaaa,3
f37930e,3
c08123b,3
5c1a58f,3
8798b46,3
3e92dc8,3
8d473a0,3
ba64c89,3
5b9defc,3
ff1895a,3
c35aa51,3
b6b5b0d,3
3688335,3
46098c1,3
02ed50c,3
c99a955,3
2cf7227,3
dcf8457,3
ced3e9b,3
37535a9,3
96e1b6d,3
6639102,3
851e801,3
1030235,3
77a6db2,3
149f051,3
2459672,3
6310a91,3
4d6c4ed,3
dd5fa2e,3
269c2bb,3
cc97443,3
7ab9b88,3
b7398e0,3
9363860,3
3221a45,3
7761524,3
1fb1b42,3
4cc6de8,3
b0aa946,3
6e34459,3
010476a,3
c426c83,3
73f8106,3
8d283f8,3
6a4a679,3
586b3c3,3
ea708a9,3
9bdeb93,3
c05bd95,3
3a06dbd,3
a523395,3
49c7241,3
e2792f7,3
ee8573d,3
22904c3,3
eed73e5,3
37b05f2,3
4604783,3
0aa5ee9,3
e580920,3
ba02727,3
b5b6d86,3
373cad2,3
3676674,3
8bca938,3
d54f8d1,3
74b53b3,3
cad9140,3
12e02da,3
305cabe,3
f6d4c1d,3
65c150c,3
399d3c9,3
5971ce9,3
353c55a,3
0819958,3
05f4457,3
1a0f1e7,3
4277de4,3
4b2bc54,3
29f3f95,3
e275935,3
6bebe6f,3
6eb03d5,3
0c32da6,3
c397692,3
c1fccf4,3
1227061,3
f0dcdd8,3
49a6dbb,3
de1bfa1,3
d3b75fd,3
ef74a46,3
9deee2e,3
5404c4a,3
2179259,3
6344330,3
9ec494f,3
f034760,3
5e6e958,3
f440973,3
e3eb61e,3
308529b,3
08ac6fe,3
d676043,3
d6cb56c,3
45d3111,3
8bfd470,3
4984923,3
4d55cad,3
91271b7,3
6a69e34,3
f665072,3
051e851,3
991847e,3
13a80bc,3
57f78f0,3
0a8608c,3
c9793f3,3
1c0fc67,3
caada07,3
1ba27de,3
25778b4,3
1d89027,3
45421d3,3
37f32e6,3
b082130,3
cc1f0e6,3
f736317,3
be0f242,3
cf65177,3
c3d3787,3
1ceb0fb,3
4a28aff,3
88626f4,3
3045f94,3
3e45abf,3
4fa8d63,3
b7ea743,3
918c77e,3
b0d18b2,3
2c93052,3
12feef4,3
3a5fe6e,3
55cb0b1,3
5fc943d,3
77f0760,3
7d2ee4f,3
f8093bd,3
93a30f6,3
5026e95,3
42986bb,3
57d96fe,3
c2ae299,3
c78511a,3
4f33eef,3
f667688,3
33aa882,3
2a81db9,3
d3fdd31,3
6aa8c4a,3
8aafcb9,3
c06b3fc,3
ba8a59e,3
171498a,3
7ac0e23,3
82ab73e,3
8329152,3
a678475,3
9a82c22,3
1f66f0c,3
b497064,3
365ba42,3
489ee95,3
982e8fd,3
18b5325,3
a328acb,3
c17b0cb,3
bd02f2c,3
ed969de,3
8cc29f3,3
d7b379e,3
822eeec,3
8241709,3
0481643,3
1c1ec1a,3
99351c8,3
63f8e78,3
f3de05a,3
6462a46,3
286d39f,3
12da94f,3
ddb25bb,3
bcc433c,3
1edf114,3
5bd6d2d,3
f4554c6,3
abfe703,3
1acad04,3
2f5d03a,3
d3174e4,3
702962d,3
1553c7b,3
adbef06,3
3873f6e,3
20b4e3b,3
3eb1481,3
36018dc,3
a247600,3
cb87103,3
080968b,3
8ac07a2,3
f09e81a,3
fbefb45,3
c71d7f5,3
3150981,3
b319070,3
d79f5cf,3
b7f1bff,3
ce57b61,3
4e823d8,3
ead227a,3
e3dc564,3
eb42261,3
54c8755,3
d0f190b,3
615d6c2,3
af65cd3,3
f2cd27a,3
6fb801f,3
c1bfb75,3
8b02c04,3
b9e9371,3
b62cf49,3
bdaf745,3
fbcec39,3
0f88369,3
09976c9,3
594631f,3
3c41b32,3
31fab20,3
4c2c44b,3
bab71c3,3
1962a5b,3
5e112ea,3
adf95f8,3
b9c2558,3
9220575,3
3f117f6,3
0abcc24,3
9e04b98,3
af8d98e,3
0cbaf66,3
53c1924,3
2ce351b,3
c0ad9cc,3
7aca1b8,3
b7ecfb3,3
2c1f68f,3
8ee6e87,3
7d17413,3
a02e773,3
cb2a798,3
70f6668,3
25f45f9,3
811c7c9,3
229dcc3,3
85d294c,3
716341c,3
ceb7294,3
ce04fe4,3
3ee6bfd,3
dc45ad2,3
28e8879,3
7c0b00a,3
ca8d857,3
4bbc99a,3
af12c95,3
0f514ad,3
55e25db,3
f3dd26f,3
0aa9fa1,3
40dd4ce,3
0e66e6c,3
4821192,3
350b051,3
dcd4e33,3
c22fa64,3
57ccc99,3
86e29f5,3
a564507,3
c3c789e,3
3e3c555,3
44ec04e,3
c8e72d4,3
250c7ba,3
dba28e6,3
07b90f5,3
7e4d1fc,3
1e24499,3
b20581e,3
03d2784,3
2e33f61,3
ef93998,3
cf2d9a9,3
63283e7,3
a9e2679,3
c3f6547,3
d681f94,3
2ddd765,3
1bf0dc5,3
fc7d547,3
e8a48b5,3
da7242e,3
7d0f201,3
f324b8d,3
88ba89c,3
e11bb0f,3
6f707e0,3
207c508,3
1d8c5b6,3
8dbeb00,3
3ba1156,3
b7a98a4,3
44f8167,3
a0a8484,3
75bb20c,3
5fef5f9,3
4a9641b,3
0076797,3
849127d,3
c61015a,3
862f5f9,3
587661a,3
59d2b63,3
3e90e15,3
e6ccf96,3
4ee5782,3
28d71b1,3
1a90d95,3
d8f2904,3
7c460e3,3
3432446,3
57cb306,3
927e68a,3
bfba017,3
ba1a9dd,3
4fd1812,3
975d6bb,3
8d7209b,3
ab9624e,3
9d6d8bf,3
377e795,3
073b7f4,3
1583992,3
12add3f,3
7c778ca,3
6ab6ad2,3
9f84e12,3
0dec84e,3
51d53e8,3
6f77765,3
ec77b18,3
7e5a71e,3
8b4fd91,3
cd62195,3
474fde9,3
3ee3580,3
4ef26ce,3
11003e6,3
af9188e,3
c6a06bf,3
5b0e568,3
e818eb9,3
cad31ad,3
9a9c6ab,3
137c71b,3
493d7bb,3
7cee8aa,3
c850e29,3
0b88e2f,3
8989eee,3
2d0baa5,3
8bb0fc1,3
eaf6608,3
9dcd955,3
ab89cbf,3
bc6176f,3
0e1c54c,3
a86307f,3
7dcd779,3
c2af4cf,3
3cc135d,3
5e6846d,3
303c24e,3
e9be923,3
cfdae39,3
72a0bf0,3
b3a9725,3
cb032e3,3
cd1eabc,3
fc976ca,3
8d4d11a,3
81205cb,3
dea67cb,3
601cee1,3
91fb652,3
9f58d2c,3
d0bcf91,3
cda81bd,3
3ab11bd,3
1418b93,3
7aea8a9,3
cb1f122,3
0ea9ce9,3
3f637ae,3
d5c93fb,3
13522a5,3
2d26490,3
33f45a8,3
51e9ae3,3
0deae4a,3
f9ad1fb,3
1b567c9,3
fe59a42,3
d7b1dc2,3
b600a65,3
7838702,3
5e3500d,3
2cc31ed,3
26c35cf,3
c5e5ee6,3
2993665,3
75f7133,3
f40b5ea,3
2771612,3
570acaf,3
c82e1aa,3
ce4ddfd,3
8d6f6ee,3
5b4c08a,3
85977cd,3
4d0bf81,3
9070f62,3
c4a46b6,3
bdcae01,3
addd823,3
2a16147,3
e3c5371,3
e5cb94b,3
17e1dc2,3
8192b46,3
376cadb,3
294fa5e,3
ae72a4a,3
4753641,3
dc7698c,3
f06fc7b,3
79fd6ed,3
8ca00a7,3
c43ae6b,3
34235c1,3
24c52f6,3
79de8b3,3
e3af9d0,3
2004f6e,3
46a4e65,3
86cb12c,3
1e89fa2,3
d4a7148,3
e1ad76b,3
1b503ed,3
ad7d96c,3
75b2fcc,3
a02222a,3
7501cc4,3
2d2dbac,3
10c338a,3
f9606b4,3
05f145f,3
91f5690,3
092c8b1,3
5774a63,3
4f495a5,3
1d9c1cc,3
bff2eff,3
27638d8,3
81bdd0d,3
6561575,3
ac42e60,3
fa68f9d,3
fa39ab2,3
7f69f5a,3
6933292,3
c0db990,3
ded98c3,3
1a5301e,3
9c6028c,3
d6a7e66,3
0c2ccf9,3
31c09d4,3
2274b03,3
315d7fc,3
8460142,3
f37b70b,3
12e5531,3
6783694,3
ce0477d,3
a0246cc,3
eaba19b,3
9b6dfac,3
59e24a4,3
36481f6,3
63d6494,3
7bca72e,3
e0fc4e0,3
6ddee3f,3
fcd82e8,3
1049ae0,3
5617473,3
b5e6d40,3
d2bd348,3
5b58b4e,3
c7ac697,3
162d0da,3
7d66bf3,3
3c0a7df,3
87e08ec,3
2577a14,3
412b798,3
dd54ae8,3
61a7833,3
fe6b0ec,3
49f97fb,3
286586f,3
d42aa89,3
241d4b9,3
f9c6665,3
ed68403,3
2f574df,3
842ee53,3
a48f9dd,3
deca01d,3
7b5a7a8,3
6d0265c,3
51e78fb,3
4699cc3,3
68a5258,3
a5f1e01,3
049449b,3
e286a47,3
07afb46,3
016f55b,3
ade9da9,7
64ac8b0,7
50256e7,7
12a5c00,7
6c17908,7
45bb982,7
abf1f3c,7
c2e5889,7
38818d2,7
d0827e6,7
1f82006,7
ff24f80,7
0476b15,7
8351a45,7
d647df7,7
f0321ae,7
b33e9bb,7
440f1da,7
a9b7c64,7
53b6c54,7
8f93621,7
090935c,7
682e006,7
1ce1f1b,7
9a4421f,7
a6f3410,7
d1e4a31,7
b1ec77e,7
a1840ed,7
89bef50,7
f76dac0,7
6c9f6b0,7
d9d2b84,7
787b76c,7
cfd8a79,7
16c8924,7
f05d017,7
c1de157,7
79f146c,7
fcf409a,7
283277f,7
78ffb2d,7
fe50da2,7
4474760,7
2db12d9,7
e2adf6e,7
fb98936,7
74c2550,7
acf7bf1,7
d59ca96,7
c854ac9,7
15f60e1,7
0a11e97,7
4a50905,7
5c76eb9,7
c53f942,7
349bbd3,7
35baf58,7
348e64f,7
e5f8b2b,7
8bda214,7
d81aa1f,7
3e95641,7
26eb15a,7
a7f5533,7
27ca006,7
9b62c83,7
87ef1a2,7
a6abfbe,7
6747a7a,7
72e7f63,7
704ba71,7
a965611,7
3b2606a,7
d067d0f,7
a21e665,7
c241ebf,7
cf75260,7
4d9f08a,7
9a5ead4,7
86130a0,7
dc16599,7
8f5880c,7
ee481a0,7
aaddb7d,7
5a84c3a,7
35f9a64,7
73e1703,7
95b7c66,7
38375b5,7
edade77,7
f93b1ef,7
805d5a1,7
356d224,7
2d5329f,7
b78b491,7
c15beab,7
15d2ccc,7
2f80b82,7
4b42fdb,7
a9baa0f,7
4d34738,7
9ff43c2,7
5e3763b,7
4b1a8ef,7
7b755bc,7
559714f,7
a3ca290,7
4373ba6,7
b344e95,7
faf44cd,7
a70dd7a,7
4cf9655,7
dbf10f9,7
bb46936,7
3ca5ae6,7
75f1484,7
2152260,7
e9a2c35,7
e317482,7
326289c,7
cafea3a,7
4314b17,7
788439d,7
6d429eb,7
ae48564,7
11713ee,7
a163b11,7
b7a3845,7
8099f48,7
c2d2087,7
1cb523e,7
711ffdb,7
9b20840,7
8785baa,7
f26a105,7
b7a131a,7
7d5ea4e,7
33492cb,7
6cfbf11,7
3707bb4,7
e699011,7
8c1f1c1,7
92daea3,7
7c97145,7
7224c94,7
219903a,7
bc4b435,7
f42b6af,7
086cf61,7
3e3c42c,7
b42105a,7
8d0d491,7
f100111,7
50b7ce8,7
e87b382,7
db9b5ef,7
8af2acd,7
843b983,7
69e0450,7
1f2e16e,7
fd6a7dd,7
a5e101c,7
799af00,7
0d1df86,7
c70f993,7
f368582,7
b53d1e8,7
98db23e,7
9ac47f1,7
4e77556,7
01594cc,7
efc0bc9,7
1b56c20,7
e025311,7
087cbb5,7
d0dc1fb,7
b14ee7a,7
5751dd6,7
e564132,7
cb1d016,7
9a988cd,7
8e9af26,7
3522917,7
a63da3c,7
a4e7c7c,7
d7b7eef,7
3b22743,7
060b143,7
17a04e7,7
510b56f,7
7856684,7
291c1da,7
ce634de,7
8cc30e9,7
6aa214a,7
959f4f5,7
480baab,7
c136360,7
87d5589,7
3b9f9f4,7
a6b4867,7
78a7331,7
17f5777,7
e4cecdf,7
1568087,7
316155e,7
6656c2f,7
7c9e82d,7
8785ab8,7
467055d,7
3f43b25,7
7b22bf3,7
b854923,7
4353798,7
6d94c66,7
d974745,7
3ed04a3,7
efd474e,7
9e61681,7
b5ef0cd,7
e2f97c6,7
6928c54,7
681beae,7
080d191,7
5ee0eba,7
aa794f2,7
95706ad,7
eb189a1,7
737a3ae,7
c79b1a2,7
2402cb2,7
1e33c21,7
1018b75,7
d24ef7e,7
0020984,7
e6ffd91,7
ae8b0ce,7
3ed85b1,7
de4b261,7
ec268ae,7
23d1aed,7
aa2950d,7
a900528,7
0fbf449,7
e3e536e,7
4019769,7
753e71f,7
522283b,7
068e209,7
d3c6ba6,7
803d245,7
cb46c1e,7
d740fb9,7
73d9391,7
0caeb70,7
4a95d2e,7
6677e75,7
85fd66c,7
0b14e98,7
387b31d,7
d18db01,7
dacac02,7
038f2e3,7
420000a,7
cbe7d08,7
2297dfc,7
a56b025,7
a31d01b,7
57e4e18,7
d211702,7
f0dca71,7
bb2a7d7,7
626760f,7
953bcff,7
af4d743,7
03e7c5f,7
b13b16f,7
1f289ee,7
f9dfd81,7
d85f006,7
dcb0316,7
a2e5b07,7
ea07e7c,7
7d30008,7
b3bd42e,7
c596328,7
b20a2d5,7
8a8971d,7
3ca438a,7
2e1e317,7
1ec8d17,7
196c94c,7
23735b8,7
b698d52,7
a85cf64,7
f43178a,7
1ee2ff2,7
f46d00d,7
e43e24f,7
7244a68,7
fc4490c,7
88dd8ac,7
84ac181,7
7f456a0,7
6626349,7
b779864,7
291e2dc,7
1b00d83,7
f1b45cb,7
66001c8,7
8ab9439,7
7229471,7
73715f6,7
cba6647,7
e17e43d,7
5a3b267,7
4fb7420,7
3b3ef88,7
be7fa50,7
e70e941,7
9fb1865,7
70012dc,7
9f5e445,7
3e77fe0,7
091c263,7
976af95,7
a1a97bd,7
af749c7,7
e8e4417,7
f9902a8,7
1724a43,7
7b9d144,7
ea53c22,7
28f1ca4,7
80e2b11,7
babc22e,7
342f08e,7
5cbcb46,7
952d26d,7
e6c30a4,7
ee183f0,7
558dcdf,7
0096b2e,7
7baf8bf,7
e35b59e,7
753809d,7
b334303,7
436a144,7
18932a1,7
ca84269,7
ea437f1,7
eca5a69,7
f281d62,7
5d1e9e9,7
721eb94,7
d49f0f2,7
5920e59,7
9cb4449,7
8893c41,7
431ae2f,7
0c6fea6,7
4fafbfb,7
6875694,7
7ab2d6e,7
fa32c61,7
39e3431,7
a7825ea,7
765530e,7
39c4ded,7
776063e,7
29a2348,7
9241958,7
cea0644,7
7c4bd74,7
69e3f2d,7
a414fd4,7
4c5f216,7
265d95c,7
93b008c,7
869ce81,7
ef5f268,7
411de82,7
091331e,7
ab4c609,7
01c94bc,7
46c3421,7
a6c60a7,7
97c8456,7
24d205f,7
d0b207f,2
ad35e44,2
55eaa55,2
6af5e31,2
c8ba7db,2
abd7969,2
0a640a3,2
9cadd41,2
ed43333,2
1d33df9,2
9a961aa,2
05e049d,2
294ad9c,2
bf3964e,2
dbe4928,2
1680202,2
e064df0,2
f9273c4,2
c74f3a7,2
69f227f,2
e97646b,2
7d2f6e3,2
3527242,2
54635f1,2
9ab332d,2
5baccd0,2
762b62e,2
eef2975,2
66b63f5,2
5d3c7f0,2
c59c1ac,2
0f2f0e0,2
2a05d4b,2
d5e629a,2
349c454,2
e5a3534,2
a90ab79,2
4d19774,2
93092aa,2
2a7200c,2
fd2f61d,2
12a0891,2
df03803,2
e092d16,2
431c6d6,2
ab84e07,2
a29304a,2
078a241,2
6bd2b10,2
aadcb75,2
fbeb5e1,2
ef3616f,2
c4a84c9,2
745bad1,2
663f765,2
51db1c7,2
db3f520,2
ece2034,2
43a667d,2
29f7640,2
32701b4,2
2ec43f1,2
b213f76,2
7730861,2
b81ee37,2
92b55eb,2
d16ae59,2
f49babf,2
8ff98dc,2
690414e,2
a323e62,2
b7df970,2
c3f64bc,2
6d6698c,2
f990986,2
308028d,2
db0971d,2
ad56a47,2
b2dd7a1,2
6980953,2
2bcce88,2
6a43ad8,2
410681e,2
3ee0dc4,2
1b41cc2,2
3feae0b,2
8e10c61,2
22304d8,2
c5ffc9e,2
95ec7ef,2
cf7fa9e,2
70f25ca,2
c075572,2
0c479a6,2
7d59f61,2
75523e6,2
0a0fd82,2
26a0b39,2
6e54d33,2
d298028,2
1d6a818,2
7324762,2
bb78e4c,2
be2fdec,2
f12a904,2
8c9c3f3,2
8a4d45e,2
e7a2701,2
0c409ae,2
32c569e,2
2ccc30d,2
e06d7dd,2
bdc1d19,2
9867850,2
be49542,2
dfec49a,2
496c8ba,2
2514156,2
78d460e,2
f32caff,2
d70e399,2
8fecfe9,2
f169617,2
6272201,2
a7093c0,2
918900d,2
cb5eba5,2
8c348f4,2
84449bd,2
3cfc90f,2
6296cb2,2
4ab9dcd,2
82c2ae8,2
22af79c,2
78ebdd8,2
2a603a9,2
94f53d9,2
60669d3,2
548ce80,2
819b07a,2
56c9a3b,2
f649a7f,2
5e4d477,2
4989462,2
555788f,2
6df2ec4,2
dbdd51a,2
b664d3c,2
1c358dd,2
47f81bc,2
df8c355,2
721212c,2
ad810f1,2
ffc6bba,2
3b0889f,2
b42e10e,2
4fe9e43,2
6bf0616,2
73ec28b,2
33efa32,2
7dac106,2
34b6411,2
736ee2a,2
4045aec,2
4d5151a,2
62cd61a,2
e6ea8c5,2
5ad65f6,2
e2bd168,2
34bdf4b,2
efd8c2d,2
0dffa90,2
6002e3c,2
8a1f812,2
0a5ccd5,2
4cf0ed0,2
95e0a43,2
77349b4,2
0b37fa6,2
6145775,2
e91b4a0,2
21c3705,2
86178ff,2
46acdce,2
6de835e,2
6d04067,2
80b98f7,2
63c6a87,2
48880a8,2
60fbd6b,2
e705fb7,2
1f32e34,2
9404f61,2
e393cdb,2
84da334,2
8a9095b,2
f672af9,2
1a99d88,2
2ec0592,2
25d12a9,2
ba48b6c,2
174cb66,2
45ad363,2
08d8df6,2
0c3b154,2
312095d,2
7f68c8a,2
3d4e1d3,2
528fee2,2
78b6215,2
1e8b472,2
c0009cc,2
15f5b11,2
580f94e,2
a6919e1,2
dc7bd86,2
ff95d92,2
202ea44,2
fedfcd3,2
bf4e253,2
0599e87,2
99a7a12,2
7fdf223,2
e37bd86,2
280997b,2
3f250ff,2
b13ebfd,2
7dd5588,2
753cc4f,2
503a32b,2
112e395,2
e8648c0,2
645abca,2
c04937d,2
4c2ca3c,2
848ba50,2
4469e6d,2
9e593a2,2
b1bd59f,2
317f27e,2
cfb23db,2
6d08083,2
4ff5aeb,2
433c829,2
1a21443,2
aed2356,2
8e8ba96,2
7b7137a,2
9008b6b,2
736f7f0,2
316312d,2
b3eb585,2
1cca3a8,2
fefa4b6,2
da946f6,2
e704d5a,2
e555bdb,2
3c4447b,2
ffe4e30,2
adcc86a,2
7ad2eaf,2
9250267,2
476a8d4,2
d0dfd04,2
c012cd6,2
4a477b1,2
9480669,2
adb386f,2
32f5ea4,2
d5d4b19,2
f685c3b,2
81d8b92,2
14bdb2a,2
49bd4c8,2
ac8c6e7,2
5978740,2
f29a9b7,2
a49d42d,2
6b9c09f,2
dfa2600,2
fd0ca07,2
d8e404b,2
ed3749a,2
eb3e6e0,2
9fb7e17,2
5f96f94,2
9e014ac,2
6aa99e4,2
def3e36,2
7bb314c,2
cc58d7e,2
6152912,2
4fd7ee0,2
2ede90e,2
4a9b9b8,2
bd1dc71,2
cd5a2c1,2
78092d4,2
041260c,2
0522340,2
8cf9557,2
1efd30c,2
f487ea4,2
2a2545d,2
08a5239,2
76f5a1c,2
1756822,2
29748d4,2
b8b1a8c,2
a54fc6e,2
dc58198,2
211a910,2
2035a4d,2
ee320db,2
8180da0,2
79ada1e,2
4071557,2
389951b,2
7668534,2
6472d15,2
4e82f3a,2
4e2974f,2
960382e,2
149410d,2
8200da3,2
a867321,2
781aec5,2
1ef48fb,2
73590ac,2
734679d,2
abe33f2,2
cb9d34d,2
e1be718,2
d73c811,2
2f4a0eb,2
da85665,2
4dff89c,2
ea44c28,2
2d809fd,2
d893a57,2
d0f179b,2
b817907,2
b8148ee,2
3d6a2e0,2
b2775bf,2
c5846f4,2
06c46a8,2
766f68c,2
fd1a9b5,2
a45df32,2
7e7e03e,2
e1a6b81,2
1435a7d,2
1b87c3c,2
7fb0d7e,2
f92d7ad,2
1481af0,2
737bfe0,2
a258b2c,2
e97f67c,2
36e443e,2
013d805,2
9f548ea,2
3db7ecc,2
a45d8fe,2
d4e6767,2
e3f4b3b,2
1ab4026,2
95f794f,2
ce9c4c4,2
e1a4881,2
14a7f24,2
c67de49,2
9fcb41a,2
afc61d2,2
5a1e100,2
1d08b3a,2
f041846,2
a9d4526,2
0ef9cc5,2
ef8a63a,2
e171fd9,2
20b6b4f,2
542781f,2
d2ff44b,2
876bf0c,2
92c0cd4,2
4760855,2
39391be,2
3b3b8cc,2
e1a7a5f,2
3bfd7f3,2
546dff2,2
281cfc3,2
bf26610,2
fc84c7a,2
3770895,2
d79c441,2
0bd558a,2
172da90,2
1ea0c03,2
2be93bb,2
5427203,8
8717a35,8
cbef4a0,8
8744136,8
9ff0386,8
0b79966,8
fe55583,8
9011165,8
fbaeb49,8
13c5844,8
122aae9,8
ff61bee,8
1f544ed,8
a902e65,8
d5e65f4,8
86aeb98,8
39d41b2,8
f5ad880,8
69cec4f,8
91c90f8,8
8eda4bf,8
77087ce,8
d54e6ae,8
f51668d,8
1b40bc7,8
992c68c,8
6f44933,8
5fff977,8
31ee6df,8
74fd3de,8
4d27060,8
c3fc11e,8
cb2cecb,8
bf04823,8
87a5726,8
6658813,8
8961bbc,8
b28a694,8
19259fb,8
e1ee5ba,8
78737cd,8
af7597e,8
add8610,8
af672ea,8
f783b4f,8
b603e71,8
f9430a0,8
6d22c90,8
f57a059,8
cb6073a,8
94454eb,8
c5884de,8
0b9b29c,8
735ca65,8
0deb8ca,8
d526134,8
d3a3657,8
804cd66,8
7ff21bd,8
edb47dc,8
c95de23,8
6e7ecae,8
f8fa69a,8
faa5c23,8
01ee341,8
18a1c01,8
5927a08,8
d08278d,8
5a6dce3,8
9714ea5,8
c22f8f6,8
331b124,8
e418050,8
b0c173f,8
d5aea52,8
621e2bc,8
2d40a8f,8
a49060e,8
3fe0817,8
1e47aa4,8
080b2f6,8
eab61f2,8
e9849d1,8
fea6175,8
d4aa0c6,8
99efa48,8
8afb6ff,8
5cd3dfb,8
1106599,8
b4de29a,8
1878b44,8
737f842,8
1c1c171,8
9dfe1e1,8
b0214bc,8
162f356,8
5cc0643,8
c1357cd,8
239b474,8
919c186,8
5157678,8
c637895,8
cc1564b,8
2e00389,8
66e2a60,8
ba18424,8
5ace715,8
ee2d060,8
6708cf3,8
b112113,8
3d934de,8
df75ecd,8
8ef3f77,8
8c174d5,8
58e4d3f,8
8b3c27c,8
23f5f4f,8
7c15d65,8
03f2ae7,8
5525d13,8
a86d8f1,8
00d1028,8
333159f,8
6cb0c7f,8
6b64101,8
c50af9c,8
74ea482,8
8ab1dfd,8
55df5d8,8
aea1cb3,8
fec6bd4,8
6256c35,8
1480b36,8
d72bbce,8
ed398db,8
b998d33,8
e166a9b,8
0180750,8
18e1686,8
bf62514,8
62b7e74,8
808bc59,8
fa0ca05,8
1ecda83,8
afe7c1e,8
b6c66ce,8
6ed5ffd,8
9e7a13e,8
2f29519,8
52a1561,8
dab482f,8
c0f45de,8
17b3e82,8
09c8769,8
0acc50e,8
e4640d3,8
7dbd53f,8
8f8f1c1,8
31c9f79,8
92a9afb,8
2b7b1b8,8
a0166cb,8
4d36902,8
8b78fd8,8
3f263b6,8
691ebc6,8
c81f437,8
7c0670c,8
4a57dd5,8
a166190,8
ab0f1d4,8
237bad9,8
841f8b6,8
